id,Y18
4866,28.351248819115284
4867,28.115371622366858
4868,27.408971320309362
4869,27.188718648721554
4870,26.96977872205426
4871,26.71792251268148
4872,26.35837420067147
4873,26.102220596934192
4874,25.462052502402216
4875,24.915690833849713
4876,24.61184335320982
4877,24.33752772234029
4878,24.06185502545073
4879,23.74317621664087
4880,23.382871117832323
4881,23.262261054908098
4882,23.275991893954334
4883,22.81564301517571
4884,22.32301522527752
4885,22.291543484037035
4886,22.32958384565916
4887,22.244156024124592
4888,21.82737338974169
4889,21.731116908555695
4890,21.40139065217159
4891,21.3221567771204
4892,20.912892929237515
4893,20.261606319206155
4894,20.29004701160463
4895,20.201858876509206
4896,20.513993647528558
4897,20.42026453326841
4898,20.28640181242951
4899,20.087780488882693
4900,20.02330028013284
4901,19.80362483026791
4902,19.82008096400749
4903,19.51151154932962
4904,19.355066566297754
4905,19.108743022599562
4906,19.208463970967966
4907,18.930155596716922
4908,18.92820958383821
4909,18.75357830212982
4910,18.84232244940365
4911,18.85662428990982
4912,18.854754418624484
4913,18.804037067719204
4914,18.809224680182258
4915,18.827983188850858
4916,18.650376084589748
4917,18.497056080224084
4918,18.52608000137839
4919,18.39623734048012
4920,18.50073804031843
4921,18.24102066383865
4922,18.277728963911663
4923,17.818187677979218
4924,17.727903271063134
4925,17.74480415163096
4926,17.56081247473118
4927,17.516710721133375
4928,17.571332962054644
4929,17.732185498261014
4930,17.958566565276204
4931,17.89599287462565
4932,18.15978427808598
4933,18.35319049291796
4934,18.928164305894068
4935,19.214740619742678
4936,19.644047503480603
4937,20.171748799593658
4938,20.17732511886405
4939,20.70317782422217
4940,21.515430736734775
4941,22.113793793844838
4942,22.69873640135451
4943,23.734955726132423
4944,24.688290584598096
4945,25.322718376071926
4946,26.57393478276439
4947,26.92482341914159
4948,27.452573561424536
4949,27.89465390511826
4950,28.98227346151901
4951,30.31112854904503
4952,30.971525940759904
4953,32.23531531510042
4954,32.563504920446846
4955,33.18108966706198
4956,33.53867312880202
4957,34.48918862152314
4958,34.59828852087631
4959,36.27944095926074
4960,36.286607898069676
4961,36.57807747902784
4962,37.87728960150482
4963,37.83782673229592
4964,37.8885531770624
4965,38.548076310616224
4966,39.001387858064874
4967,38.3897741255635
4968,38.26644269402929
4969,38.56265249338664
4970,37.903706441106586
4971,38.274536622685694
4972,38.098800929218136
4973,38.38920387719838
4974,39.124827302280124
4975,38.92131882949517
4976,38.50603871480255
4977,37.637630256897054
4978,38.11867458584388
4979,38.507815619788104
4980,38.43560332971565
4981,38.43225457733602
4982,38.12897098316605
4983,37.84673446499665
4984,37.69838485429222
4985,37.35966966438891
4986,37.36691657443608
4987,37.36013580225777
4988,36.705643046520734
4989,35.94688250750988
4990,35.86061842153206
4991,35.556335841458925
4992,35.51743807858043
4993,35.50107643296057
4994,35.40738363541975
4995,35.42095719546798
4996,35.31565357297972
4997,34.820311112626
4998,34.75472356886446
4999,34.61344093354472
5000,34.35036449563636
5001,34.31608533002126
5002,33.25676693620396
5003,33.42793253841678
5004,32.57723915315582
5005,32.251712852076864
5006,31.896777170340616
5007,31.523443985716366
5008,30.531490793631374
5009,30.058293760795383
5010,29.555323305793195
5011,29.372520047527214
5012,29.206075978201177
5013,29.035618262997346
5014,28.4962555208236
5015,28.217230271391582
5016,27.6242406623508
5017,27.276625150411526
5018,26.993999207750694
5019,26.55556218730266
5020,26.301697111775958
5021,26.027577960586157
5022,25.82383390261074
5023,25.32491093462587
5024,24.82834433381557
5025,24.54387015673533
5026,24.30236490367467
5027,24.269252435649673
5028,24.134783649265355
5029,24.110902590081086
5030,23.562551724205118
5031,23.321563997938625
5032,23.229626824341242
5033,22.92091161634826
5034,22.8851872330818
5035,22.848578098925937
5036,22.739704007552795
5037,22.531857870418985
5038,22.137449872655026
5039,21.759184751070144
5040,21.66847013183421
5041,21.54537324054698
5042,21.418835774468178
5043,21.394386492549216
5044,21.285405928453354
5045,21.026687484632923
5046,20.924647216752344
5047,20.798995007724123
5048,20.727181621186563
5049,20.68045132585838
5050,20.57607556632206
5051,20.16304641409243
5052,20.017117888852063
5053,19.926510969252345
5054,19.657532518184613
5055,19.35339751320558
5056,19.17746202995635
5057,19.023993559765252
5058,18.802902647129077
5059,18.69287451754144
5060,18.625958867764147
5061,18.49620341516134
5062,18.394970582266534
5063,18.379997530194736
5064,18.33870672594724
5065,18.277871634193865
5066,18.06534336830448
5067,17.89495704067825
5068,17.869402883420474
5069,17.606218004568152
5070,17.513188287631838
5071,17.561846089921264
5072,17.35406717395025
5073,17.22581260222539
5074,17.24991278820585
5075,17.30810043138538
5076,17.85441605143291
5077,18.43268486859242
5078,18.933329256480132
5079,19.248424392346752
5080,20.13041156400773
5081,20.986198007973687
5082,21.47500043482835
5083,22.06446733308044
5084,22.619898559856658
5085,23.191836010153935
5086,24.158865017273698
5087,24.913138862745775
5088,25.50519865006626
5089,26.60382675931854
5090,27.046608952687354
5091,28.113979012318808
5092,29.778683173301975
5093,30.324528827602066
5094,31.68497787973619
5095,32.87354681297102
5096,34.11496329000465
5097,34.81436641021215
5098,34.98200560069557
5099,35.802474747041025
5100,36.28208556444679
5101,36.69947906096352
5102,37.354622785806725
5103,38.04953228259821
5104,38.56568010828651
5105,39.137962955138605
5106,39.00447725916889
5107,39.31456857947248
5108,39.51485944256102
5109,40.3130045521886
5110,40.18382750592996
5111,40.54387685494568
5112,40.322459785018
5113,40.42602624002726
5114,40.342492417307334
5115,40.15633083500771
5116,39.64655087230071
5117,39.83408463824487
5118,40.24325565838305
5119,39.88206282275168
5120,39.983691596112095
5121,39.47290053695093
5122,39.48934910171133
5123,39.46418807466169
5124,39.02770857395283
5125,39.0946426552571
5126,38.90027806067008
5127,38.58606110989096
5128,37.86766390974645
5129,37.54124601804984
5130,37.61738428602297
5131,37.441356762386626
5132,37.29350064972248
5133,37.068661569571624
5134,37.01596782273141
5135,36.581737184587936
5136,36.06150916620073
5137,36.32793815266588
5138,36.08983872792414
5139,36.04040722127047
5140,35.65748170360474
5141,35.486418826650066
5142,35.21137732197653
5143,35.1949054821098
5144,34.99735931263747
5145,34.129259206507776
5146,34.64388664706553
5147,33.44155644212712
5148,33.309471684657005
5149,32.891402445163344
5150,32.49961879097396
5151,32.08801350285384
5152,31.730128382122512
5153,31.389402241316088
5154,30.28061069148141
5155,30.112845340660616
5156,29.69624531212736
5157,29.37979984402093
5158,29.172549284367207
5159,28.680065832944862
5160,28.08171943985028
5161,28.098681726627614
5162,27.75801429490562
5163,27.548824046837375
5164,27.323689165310217
5165,27.133125552282994
5166,27.028377105085266
5167,27.079818340422587
5168,26.70721000553512
5169,26.53899194957934
5170,26.67288739001029
5171,26.38717185929178
5172,26.49199090985969
5173,26.357224369148046
5174,26.07407534963544
5175,25.372160621708137
5176,25.429921217445298
5177,25.305707144654917
5178,24.917874404181145
5179,24.63131634066262
5180,24.527946190159337
5181,24.123242322646945
5182,23.996251180011924
5183,23.87667557306466
5184,23.836033356277692
5185,23.910636904637954
5186,23.515461775739382
5187,23.20167344739166
5188,22.97371468726076
5189,22.75747066412079
5190,22.47989430669971
5191,22.33152696340804
5192,22.1272170247925
5193,22.111741750234348
5194,21.774590678340132
5195,21.38204725223963
5196,21.438663912560727
5197,21.540084946463153
5198,21.648287223417633
5199,21.056341840539353
5200,20.953824295690406
5201,20.86279566169473
5202,20.761279683502448
5203,20.60722859620868
5204,20.42202521984163
5205,20.44726191139422
5206,20.309452718601595
5207,20.407248081876922
5208,20.312952633834392
5209,20.31030113185006
5210,20.257440958087827
5211,20.187662754253772
5212,20.233677650389918
5213,20.311624691358098
5214,20.23480753806463
5215,20.053333199414432
5216,20.054853634749236
5217,19.9892524798202
5218,19.99950502715541
5219,20.26846925218992
5220,20.49872923563056
5221,20.76575485023186
5222,20.819279637712256
5223,21.225890350051934
5224,21.396675003309447
5225,21.686552761798083
5226,22.031325066359557
5227,22.53694970415297
5228,22.692393657359062
5229,23.16079045596638
5230,23.566035418872875
5231,23.788685011754467
5232,23.974276279746828
5233,24.56862715402772
5234,25.130376325187353
5235,25.72620177222518
5236,25.88725103958901
5237,25.906646955379298
5238,25.850023248297486
5239,25.890493211564173
5240,26.128912020393635
5241,26.57535652380713
5242,27.017312485240254
5243,26.666422100451914
5244,26.816629189665466
5245,26.765313971659594
5246,26.27516273309721
5247,26.63189557984456
5248,26.670559474782742
5249,26.23290229330678
5250,26.192457957375854
5251,25.860556030358477
5252,25.79109546144084
5253,26.093359426975418
5254,25.76951947830175
5255,25.07791281286302
5256,24.616406415648033
5257,24.709759079900262
5258,24.20796034079763
5259,24.158284409149058
5260,23.917625538406654
5261,23.681182414021567
5262,23.535430027502382
5263,23.239222349337293
5264,23.12940799348979
5265,22.993260503833792
5266,23.19625147981975
5267,23.224411572329924
5268,22.87753285907933
5269,22.525360655445247
5270,22.562991179244776
5271,22.419022955278578
5272,22.52723608265718
5273,22.656689583886354
5274,22.8014985976049
5275,22.800367196387285
5276,22.95277148506618
5277,23.287707208177245
5278,23.495539432570627
5279,23.590051180530473
5280,23.912830283489455
5281,24.200664189535697
5282,24.320030953920593
5283,24.48994965097023
5284,24.89148896416873
5285,24.845303875346897
5286,24.78107579448259
5287,24.596341649038106
5288,24.76941408436249
5289,24.843599137562034
5290,25.034070132302364
5291,25.130038750204015
5292,25.050549778565436
5293,24.83392362875561
5294,24.781847303135336
5295,24.516226580815683
5296,24.093802253409194
5297,24.099426740882016
5298,24.022378780290783
5299,23.9082890528405
5300,23.91825044873038
5301,23.67974362718068
5302,23.37977566347499
5303,22.942250564883814
5304,22.468124288962468
5305,22.33930822652704
5306,22.10934085195404
5307,22.017354306445185
5308,21.956575180681284
5309,21.831837812776413
5310,21.73234536319186
5311,21.933890808299683
5312,21.858260755758973
5313,21.690685600131424
5314,21.555201102460984
5315,21.53268984030671
5316,21.39217229038469
5317,21.317708077144903
5318,21.394786467437168
5319,21.46652729302747
5320,21.493297535382172
5321,21.44270937884744
5322,21.253636430481077
5323,21.302899676880454
5324,21.183324675016987
5325,21.397386903345986
5326,21.202144249816477
5327,21.450743053945978
5328,21.29973601041103
5329,21.336512164989944
5330,21.290035558550308
5331,21.326347130018828
5332,21.331394238467816
5333,21.38276665823593
5334,21.484903561116987
5335,21.463883533309104
5336,21.223195330075985
5337,20.996002349983918
5338,20.874853884285923
5339,20.999204783811102
5340,21.023558322395004
5341,20.974024066439373
5342,21.0336851025249
5343,21.01697873277498
5344,21.048509632092664
5345,20.947471272294685
5346,21.088586006447976
5347,21.172367407893223
5348,21.151800110894904
5349,21.11022541548696
5350,21.141525167518925
5351,21.173868139499167
5352,21.102219385829894
5353,21.151806841737223
5354,21.128451161051824
5355,21.078870013258523
5356,21.167225611937337
5357,21.149465543855218
5358,21.0749071430559
5359,21.18226652485138
5360,21.14560041755183
5361,21.171311534833766
5362,21.311175590863986
5363,21.232614496778993
5364,21.286475699954007
5365,21.44446130970931
5366,21.576649674799793
5367,21.527382288622988
5368,21.589847488639187
5369,21.412957830844086
5370,21.4603660977992
5371,21.555056616971946
5372,21.71816200562644
5373,22.094165970263575
5374,22.201073936960547
5375,22.56608111206642
5376,22.834297763918592
5377,23.060673758615938
5378,23.36562001198238
5379,23.342740669421186
5380,23.612475278634555
5381,23.836064015519618
5382,24.26630529072455
5383,24.687452933651873
5384,25.45978637182758
5385,25.837921574953874
5386,26.278533823924054
5387,27.030118705915182
5388,27.65402135670778
5389,29.112139068966698
5390,29.067308000292712
5391,30.27212452714531
5392,30.385885583673254
5393,30.459011147431816
5394,30.959253180718473
5395,30.71752676833855
5396,30.928597981704012
5397,31.503136779156982
5398,31.62831248338356
5399,31.540789580270598
5400,31.760841306453994
5401,32.430508436895394
5402,31.626541170120795
5403,32.61125109345115
5404,32.06178903056146
5405,32.71521576104819
5406,32.99066489831083
5407,33.117942429894924
5408,33.38853735349874
5409,33.18380734545741
5410,33.5159106165677
5411,33.27227079648842
5412,32.78029902788012
5413,33.157211776697395
5414,33.10242876077479
5415,32.84779857057999
5416,32.33795413803205
5417,32.27640120355545
5418,32.642293785429246
5419,32.47007409858988
5420,33.083819720898575
5421,32.04684440179532
5422,32.015235962001306
5423,32.00275342377032
5424,31.694953022672887
5425,31.73314990643911
5426,31.663582672125813
5427,31.86366647004073
5428,32.00450079251641
5429,31.330624939982936
5430,31.28959039947541
5431,31.311589698559796
5432,31.236991536352527
5433,31.39193170268185
5434,31.395334456140226
5435,30.530225961546492
5436,29.890210509691116
5437,29.65688737810691
5438,29.40852763583411
5439,28.980968289360835
5440,28.519567166661815
5441,28.33774499202733
5442,28.21351611679699
5443,28.13349801388921
5444,27.870289104566886
5445,27.495713848349833
5446,27.072205039844253
5447,26.910448230829424
5448,26.565757581633104
5449,26.307024265701
5450,26.06626110704011
5451,25.793043438450052
5452,25.65134831249464
5453,25.409544972144847
5454,25.101586103205953
5455,25.305595247609116
5456,24.993346819689446
5457,24.828856099931283
5458,24.59550478279562
5459,24.609481438765982
5460,24.44948669246719
5461,24.398267639555126
5462,24.16041549773747
5463,24.02729740491746
5464,24.139978651827963
5465,23.993087582758342
5466,23.999804297065584
5467,23.839760663478067
5468,23.911622039060173
5469,23.751517425265526
5470,23.80191359186744
5471,23.849186573250613
5472,23.460794118683285
5473,23.340675709243833
5474,23.29273676297417
5475,23.328955835014803
5476,23.261584093978996
5477,23.352594883669582
5478,23.17988654502794
5479,23.265616785354062
5480,23.27540190347915
5481,23.23231947309522
5482,23.1896078345901
5483,23.170382180042473
5484,22.781433692736037
5485,22.7215490524233
5486,22.744185346084393
5487,22.76202366247353
5488,22.829419176834563
5489,22.77487588294145
5490,22.827331295456005
5491,22.84522030790559
5492,22.844801319369928
5493,22.781231614783763
5494,22.943301094688614
5495,22.88319101421656
5496,22.80614984823149
5497,22.797973990530462
5498,23.01408435160436
5499,22.808562701522277
5500,22.809284382870544
5501,22.742019992363485
5502,22.6084923166493
5503,22.622524191103626
5504,22.590968908619217
5505,22.60905345975035
5506,22.668020537824916
5507,22.596513244027687
5508,22.856471550820878
5509,23.03245747145469
5510,23.23104876125066
5511,23.122189888994882
5512,23.267917287355765
5513,23.430197593342626
5514,23.73949582573362
5515,24.30586788430747
5516,24.465834656846443
5517,24.796596422155144
5518,25.002643479465476
5519,25.4430664949125
5520,25.509602834911437
5521,26.34387436722782
5522,26.66554345774708
5523,26.766744173282433
5524,27.259908518592795
5525,28.09822416377457
5526,28.35017994774291
5527,28.59627855010378
5528,28.807278138883284
5529,28.91531810120331
5530,29.14863015267149
5531,30.001030064985542
5532,30.909731227675547
5533,31.222264950934747
5534,31.094970402647846
5535,31.184434581450436
5536,32.31506985403063
5537,32.69294784200003
5538,33.35186272095326
5539,33.58380118913141
5540,34.57613647228712
5541,34.65535339727219
5542,35.55274766792542
5543,35.57164049123113
5544,35.192947742228895
5545,35.806956845868896
5546,35.52047382508229
5547,36.32684435146957
5548,36.21020113340809
5549,36.392742334542994
5550,36.02634304881581
5551,36.7012853774455
5552,36.02766411118226
5553,35.44216432137725
5554,35.016113638962835
5555,35.795648889759974
5556,34.882404178454905
5557,35.00644490629428
5558,34.84623837846907
5559,34.70548630983458
5560,33.74943480773067
5561,33.5544443809566
5562,33.44917294277322
5563,33.36968371522368
5564,33.451093090244136
5565,33.20475205273492
5566,33.35553821018771
5567,33.88453248130236
5568,33.17800642442857
5569,32.89408419514074
5570,33.0475840568992
5571,32.98902303159877
5572,33.241576930089025
5573,32.60701674795735
5574,31.644968222034418
5575,31.320603184539337
5576,30.78091863502137
5577,30.468169301465657
5578,30.090994038862625
5579,29.871497632699423
5580,29.746038156772013
5581,29.12339610529952
5582,28.75708539710802
5583,28.52600578208606
5584,27.97462834059872
5585,27.670344752311674
5586,27.498386641203027
5587,27.41990385058151
5588,27.25206674736388
5589,27.04161305091156
5590,26.57128282231397
5591,26.382126894337905
5592,25.782626832753273
5593,25.827329569464943
5594,25.31744134403804
5595,25.081124655659217
5596,25.03653231067749
5597,24.95751841375415
5598,24.84204046526379
5599,24.756632022678396
5600,24.6119007229672
5601,24.650575228108234
5602,24.54608247780982
5603,24.409849455676987
5604,24.419047972959685
5605,24.340275372098297
5606,24.23117217574436
5607,24.149945798422742
5608,24.181134773791985
5609,24.0527048580647
5610,23.947976079116067
5611,23.954564592795094
5612,24.041655704470518
5613,23.967493304600897
5614,23.89635187030456
5615,23.966591817041877
5616,23.584491709923192
5617,23.493615730842233
5618,23.338952423097947
5619,23.366782591707732
5620,23.340727531319672
5621,23.38893722920659
5622,23.25860052098181
5623,23.248841429034535
5624,23.17324992356947
5625,22.915801558448166
5626,22.849634192394543
5627,22.72907208067663
5628,22.424969273187834
5629,22.499880065471704
5630,22.13813018407001
5631,22.14053703505162
5632,22.037008302794355
5633,21.99215005661801
5634,21.815205850776554
5635,21.948942967900454
5636,22.025450546245203
5637,21.938681389331443
5638,21.694848161960532
5639,21.659418467512
5640,21.50683393879446
5641,21.505134916955782
5642,21.401930337794553
5643,21.406087762908726
5644,21.416267752829278
5645,21.382304984219463
5646,21.3044557802438
5647,21.34473175922219
5648,21.187891687609557
5649,21.144256090227085
5650,21.208524436463225
5651,21.171588102417434
5652,21.294695047222902
5653,21.281458454726227
5654,21.466162509304528
5655,21.50216056542968
5656,21.715670179931582
5657,21.785767685297035
5658,21.927829768342853
5659,21.712531133890625
5660,21.994249710971435
5661,21.981498030052574
5662,22.17037659666285
5663,22.34435573413118
5664,22.511974003958112
5665,22.695833421752464
5666,22.459206483574583
5667,22.637587647953765
5668,22.64543685157112
5669,22.69459187716698
5670,22.688221943827823
5671,22.966303946932594
5672,23.199217198535276
5673,23.38443117462793
5674,23.493912932399425
5675,23.899753703610596
5676,24.263119696462578
5677,24.185067285074787
5678,25.197311189396668
5679,25.55374977627556
5680,25.95141410234728
5681,26.427030058828496
5682,26.815458911508916
5683,26.6116985094061
5684,26.954210071690394
5685,26.759089123238557
5686,26.494301707440567
5687,26.25324001567135
5688,25.7339256862507
5689,25.793404257289666
5690,25.688582642329322
5691,25.47932237158997
5692,25.076364921231264
5693,25.32253623101129
5694,25.408442665672947
5695,25.16119803846695
5696,25.013128306219475
5697,24.80937925803775
5698,24.475560011917263
5699,24.05493257257187
5700,23.985940071375584
5701,23.80014453883786
5702,23.567161619133106
5703,23.098424184199953
5704,23.05253269037145
5705,22.957095595581507
5706,22.64168505228874
5707,22.769037231826324
5708,22.56075351383274
5709,22.562688540716017
5710,22.619779258229354
5711,22.552036151842245
5712,22.517986877503596
5713,22.397137834489033
5714,22.425611340064858
5715,22.385476392274754
5716,22.335330294467294
5717,22.311110572420446
5718,22.401897369713744
5719,22.350750473221918
5720,22.152202944689
5721,22.17979252291041
5722,22.131081679489018
5723,22.095707156640067
5724,21.94550725306992
5725,21.837367423696065
5726,21.80470611898881
5727,22.017531063504464
5728,21.950995069479504
5729,21.920962879119777
5730,21.907983348627855
5731,21.8599379366614
5732,21.788867751757905
5733,21.70986541039494
5734,21.649580329424353
5735,21.637743294979064
5736,21.647563057695532
5737,21.620712771271872
5738,21.549821313153917
5739,21.55749975545693
5740,21.58061631354011
5741,21.52814207617248
5742,21.586186531653013
5743,21.802377881288724
5744,21.73244695366707
5745,21.47118348286004
5746,21.432021018497625
5747,21.436143067764682
5748,21.364975661583355
5749,21.400420928581163
5750,21.37321274701062
5751,21.530855851950825
5752,21.451125219808752
5753,21.278674140023995
5754,21.26281599757356
5755,21.237761374442492
5756,21.361650467703896
5757,21.416597547099137
5758,21.451983154235986
5759,21.38249057565652
5760,21.41358691287166
5761,21.308365521851417
5762,21.228816934186444
5763,21.32222580172158
5764,21.336449846531007
5765,21.258430606334013
5766,21.09728313396255
5767,21.106447346581817
5768,20.99874944837041
5769,21.001868838517616
5770,20.990688104352103
5771,20.915081753005015
5772,20.970063883623116
5773,20.95657810967505
5774,20.979741354753187
5775,20.92728064266541
5776,20.957514796451548
5777,20.98274971591852
5778,20.96643413700976
5779,21.12086261038892
5780,21.103491475751387
5781,21.106967103900224
5782,21.122373903298403
5783,21.123856677093386
5784,21.14714048608449
5785,21.15831622746084
5786,20.920000677128936
5787,20.819361078661544
5788,20.87396041252459
5789,20.973582182413278
5790,20.95808905940389
5791,20.928899898069055
5792,20.93795036771464
5793,20.88690950232483
5794,20.860769817879987
5795,21.009236999361278
5796,21.004762429898765
5797,21.323985101672296
5798,21.47679673999285
5799,21.440436604698373
5800,21.555002131305717
5801,21.687247355098634
5802,21.734106238947437
5803,21.944976658986867
5804,22.201714778096367
5805,22.383150124816634
5806,22.672445825872025
5807,23.23953484190858
5808,23.139323287623082
5809,23.411285796345894
5810,23.409442871350883
5811,23.37260507310755
5812,23.629865245454702
5813,23.84407574593991
5814,24.22474553130675
5815,24.72773776768578
5816,25.442220416030064
5817,25.909105767806782
5818,26.70459386714894
5819,26.978312207413275
5820,26.88381232555339
5821,26.97195590854696
5822,27.159138581732567
5823,27.649927514535452
5824,27.978263079328745
5825,28.049130429809694
5826,28.11580479296889
5827,27.9092855601405
5828,28.09946422145765
5829,28.778018202868527
5830,29.749020650443605
5831,29.38639889581046
5832,29.470912888214915
5833,29.919963568942464
5834,30.36103834339014
5835,30.637661732966574
5836,30.909196548807085
5837,31.234222264208523
5838,31.591177696816292
5839,31.553164277676274
5840,32.076892566294624
5841,32.230962411780474
5842,32.62272021557781
5843,32.48524397574196
5844,32.83856597589091
5845,33.15378667964188
5846,33.23612917782863
5847,32.56235768967989
5848,31.47347582451685
5849,31.83380646806235
5850,31.95287111694481
5851,31.906085782481977
5852,31.528428621983352
5853,31.637173171850883
5854,31.651600965332808
5855,31.595358425525806
5856,31.422956285603174
5857,31.120149455204338
5858,31.21571083259587
5859,31.31753393457501
5860,31.25192842448878
5861,31.19627897813929
5862,30.961434154628265
5863,30.558208770604068
5864,30.343906820339942
5865,30.055124034132863
5866,29.983220029544718
5867,29.37738266397987
5868,29.444383569640973
5869,28.75156690876633
5870,28.55320725867199
5871,28.215906450406766
5872,27.603144059269606
5873,27.461350937392616
5874,27.23243317674954
5875,26.983067103424695
5876,26.639360983553797
5877,26.208311899128308
5878,25.962318160731318
5879,25.660206283066508
5880,25.14598666987519
5881,24.715880717412993
5882,24.530118711586535
5883,24.187888252046903
5884,24.23005768587562
5885,24.161204536775543
5886,23.9412471491009
5887,23.904592219206197
5888,23.968100078733066
5889,23.848772492816774
5890,23.794233756894563
5891,23.855087156294807
5892,23.64473436881627
5893,23.599223357313473
5894,23.64688627866004
5895,23.763816553826526
5896,23.6507516078005
5897,23.72590408121067
5898,23.629662140896194
5899,23.532582573158045
5900,23.502718838155992
5901,23.486117245840894
5902,23.18097432421927
5903,23.381615912652418
5904,23.155056043467173
5905,23.11414179079933
5906,23.222537548013207
5907,23.112033293082714
5908,22.897867096153693
5909,22.821838388379014
5910,22.46900326874492
5911,22.604462665090114
5912,22.457847693234246
5913,22.382911177201713
5914,22.40514125776757
5915,22.342794136722045
5916,22.3723753316759
5917,22.396551826467842
5918,22.384787978245868
5919,22.21989833061618
5920,22.062400345448868
5921,22.041399265284838
5922,22.257553755309573
5923,22.262763514299074
5924,22.328601218531723
5925,22.221582271883452
5926,22.331648886919165
5927,22.242353484386808
5928,22.19752674549851
5929,22.26404839694304
5930,22.1184614429649
5931,22.14619894560485
5932,22.165032844534213
5933,22.122985955841553
5934,22.126626760679187
5935,22.22878513753147
5936,22.26111995463206
5937,22.27685526567573
5938,22.290191636400262
5939,22.324276358937755
5940,22.463059156502222
5941,22.50316035067692
5942,22.736241546747188
5943,22.82426539452514
5944,23.07097832211287
5945,23.062590778978347
5946,23.370581109243393
5947,23.574080796712117
5948,23.694611425474907
5949,23.95834612170871
5950,24.05895439557162
5951,24.273587895312804
5952,24.746509765254086
5953,25.055341967484694
5954,25.367025345561476
5955,25.49734806656104
5956,25.85841262034685
5957,26.074754105441738
5958,26.474511801171744
5959,26.800195248891406
5960,26.988988647227114
5961,27.274656492673
5962,27.318261909359354
5963,28.154716699066654
5964,28.31119329499258
5965,28.429537159629167
5966,28.73420768908468
5967,29.11581654031396
5968,29.167423808460196
5969,29.298662872275578
5970,29.664083862661876
5971,30.81284649546039
5972,30.83544007713773
5973,31.13636442078715
5974,31.271991451049086
5975,32.25252075618822
5976,31.623893869021334
5977,31.279182855302206
5978,31.16103940963492
5979,31.622005945613118
5980,31.71568210665984
5981,31.815552493887374
5982,33.14815515572203
5983,33.33284424891931
5984,32.6560448216347
5985,32.278995305463205
5986,32.613018872528116
5987,32.160882844038206
5988,31.647912178242237
5989,32.02497472391038
5990,31.880938264417733
5991,31.210699173314172
5992,30.434114722758824
5993,30.45406394342979
5994,31.169400927088002
5995,31.0111287074804
5996,31.298907777608072
5997,31.79925036832087
5998,32.42870418431502
5999,32.234299722217436
6000,31.360233006184593
6001,31.288270148080436
6002,31.1326173332949
6003,31.088188706536553
6004,31.059216011631005
6005,30.790759116022215
6006,30.327508393300516
6007,29.967574461119998
6008,29.92918564779183
6009,29.698269218390006
6010,29.662409796220004
6011,29.07625453962215
6012,28.85822801511771
6013,28.79669941491644
6014,28.763935245821134
6015,28.592741175389143
6016,28.299655427369995
6017,27.823201945101484
6018,27.14770472465208
6019,26.76086357854445
6020,26.438365924194272
6021,25.922253538155108
6022,25.187417014538763
6023,24.806504742615445
